"","X","parm","siteID","yrID","Mean","SD","SITE_TRANS","YEAR","SITE","TRANSECT","DRY_GM2","DRY_GM2_l1","DRY_GM2_l2","DRY_GM2_l3","DRY_GM2_l4","DRY_GM2_l5","TEMP_C","TEMP_C_l1","TEMP_C_l2","TEMP_C_l3","TEMP_C_l4","TEMP_C_l5","chla","chla_l1","chla_l2","chla_l3","chla_l4","chla_l5"
"95",95,"bray",10,6,0.746401091260644,0.0412521233185253,"BULL_3",2005,"BULL",3,151.34,2.162,270.443333333333,217.281,26.3306666666667,192.804666666667,14.9283492923818,13.5410896701787,16.3244572842059,13.4846055707051,15.1325857104974,12.190013085891,4.38119318087896,6.24214994907379,2.48801986376445,6.97815056641897,4.17774037520091,3.92618444561958
"96",96,"bray",11,6,0.649679487179487,0.0449392807534245,"BULL_6",2005,"BULL",6,487.917666666667,31.7793333333333,790.211,54.63,0,78.0253333333333,14.9283492923818,13.5410896701787,16.3244572842059,13.4846055707051,15.1325857104974,12.190013085891,4.38119318087896,6.24214994907379,2.48801986376445,6.97815056641897,4.17774037520091,3.92618444561958
"97",97,"bray",12,6,0.659649122807017,0.0698897694282178,"GOLB_1",2005,"GOLB",1,53.1623333333333,140.53,794.499666666667,619.993,963.171,NA,15.877427123662,14.265664910554,17.1036697749381,14.1221637243736,16.3472824641749,13.7891657036956,5.56620806455613,8.15079991022746,2.13510616620382,6.4339454571406,5.31848378976186,3.09847751259804
"98",98,"bray",13,6,0.740720873329569,0.131275205307139,"GOLB_2",2005,"GOLB",2,208.712,103.740666666667,1173.08666666667,996.374333333333,548.241666666667,NA,15.877427123662,14.265664910554,17.1036697749381,14.1221637243736,16.3472824641749,13.7891657036956,5.56620806455613,8.15079991022746,2.13510616620382,6.4339454571406,5.31848378976186,3.09847751259804
"99",99,"bray",14,6,0.706869053511522,0.0783067407453441,"IVEE_1",2005,"IVEE",1,29.187,73.587,96.209,289.672666666667,129.815666666667,NA,14.7417037690731,13.7841387698367,16.13102371496,13.6106096241458,14.8746912394741,13.6449265473433,4.78779689470927,7.55639779567719,1.98703823486964,6.15245201190313,5.31728597482045,3.30150789022446
"100",100,"bray",15,6,0.779959942138645,0.0770749060599595,"IVEE_2",2005,"IVEE",2,953.442,339.556666666667,245.711333333333,102.695,211.576666666667,NA,14.7417037690731,13.7841387698367,16.13102371496,13.6106096241458,14.8746912394741,13.6449265473433,4.78779689470927,7.55639779567719,1.98703823486964,6.15245201190313,5.31728597482045,3.30150789022446
"101",101,"bray",21,6,0.562112291905736,0.00992382852764931,"MOHK_1",2005,"MOHK",1,60.64,1101.22933333333,888.563333333333,340.515,1109.07066666667,NA,15.7391101250786,13.5576398780459,16.8153606170494,14.0593456719818,16.000582013691,13.9103954027125,7.4373543659846,8.07255625724792,2.65101681152979,4.87239718437194,4.21713842948278,3.10494037866592
"102",102,"bray",22,6,0.730956065007789,0.0380422105333209,"MOHK_2",2005,"MOHK",2,409.356,423.417333333333,1721.83766666667,1576.098,661.782,NA,15.7391101250786,13.5576398780459,16.8153606170494,14.0593456719818,16.000582013691,13.9103954027125,7.4373543659846,8.07255625724792,2.65101681152979,4.87239718437194,4.21713842948278,3.10494037866592
"103",103,"bray",23,6,0.482800231424085,0.0147187559466154,"NAPL_1",2005,"NAPL",1,1050.204,745.010666666667,773.380666666667,51.888,0,0,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"104",104,"bray",24,6,0.480425155883871,0.0250650322842323,"NAPL_2",2005,"NAPL",2,663.688333333333,800.686333333333,1136.98333333333,84.5113333333333,0,0,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"105",105,"bray",25,6,0.622986808985787,0.0737557365699093,"NAPL_3",2005,"NAPL",3,225.893666666667,488.005,394.257333333333,7.76033333333333,0,0,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"106",106,"bray",26,6,0.841580622118319,0.0530835135255147,"NAPL_4",2005,"NAPL",4,299.437,176.246666666667,434.14,0.193333333333333,0,0,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"107",107,"bray",27,6,0.663319488078569,0.0249229142172669,"NAPL_5",2005,"NAPL",5,451.049333333333,144.511,1027.53,59.7273333333333,2.35533333333333,0,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"108",108,"bray",28,6,0.583079406505244,0.0320014486606812,"NAPL_6",2005,"NAPL",6,334.266,275.039666666667,293.302333333333,0.386666666666667,0,NA,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"109",109,"bray",29,6,0.546369461016719,0.0284632560784111,"NAPL_7",2005,"NAPL",7,734.658,808.904,595.595666666667,74.9756666666667,0,0,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"110",110,"bray",30,6,0.549616869538998,0.0158806619997103,"NAPL_8",2005,"NAPL",8,373.489666666667,322.296,292.142333333333,16.4083333333333,0.386666666666667,0.193333333333333,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,15.9453929025957,13.5226593576348,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644,4.79858473936716,5.07618963718414
"111",111,"bray",31,6,0.425899071767078,0.0127286570008066,"SCDI_2",2005,"SCDI",2,0,6.486,NA,NA,NA,NA,15.8404207678582,13.8369995419148,17.3504336151737,14.595688844086,NA,NA,3.21673598885536,7.16565191745757,1.45816145340602,5.6511680483818,3.19205607970556,2.52196056644122
"112",112,"bray",32,6,0.432906512962693,0.00893479371640235,"SCDI_3",2005,"SCDI",3,0.193333333333333,NA,NA,NA,NA,NA,15.8404207678582,13.8369995419148,17.3504336151737,14.595688844086,NA,NA,3.21673598885536,7.16565191745757,1.45816145340602,5.6511680483818,3.19205607970556,2.52196056644122
"113",113,"bray",33,6,0.59208127010472,0.0232396316725484,"SCTW_2",2005,"SCTW",2,0,0,NA,NA,NA,NA,16.2475926672039,14.0468300503894,17.8196940674256,14.6314919354839,NA,NA,3.11112901568413,5.45533983906109,1.27691152691841,3.53843061129252,2.78665605187416,2.11568083365758
"114",114,"bray",34,6,0.482427666495463,0.0118026989963392,"SCTW_3",2005,"SCTW",3,2.162,0,NA,NA,NA,NA,16.2475926672039,14.0468300503894,17.8196940674256,14.6314919354839,NA,NA,3.11112901568413,5.45533983906109,1.27691152691841,3.53843061129252,2.78665605187416,2.11568083365758
"115",115,"bray",1,7,0.804231001382426,0.0118820547912862,"ABUR_1",2006,"ABUR",1,14.053,312.188666666667,76.7946666666667,54.208,736.161,1200.29666666667,15.8115863696541,13.2696533248378,15.0572637002072,13.8596575580386,16.2185891901226,13.8153043849658,6.66521644592284,7.61958734194438,7.4373543659846,8.07255625724792,2.65101681152979,4.87239718437194
"116",116,"bray",2,7,0.829754996776273,0.138925088014149,"ABUR_2",2006,"ABUR",2,2.742,41.3503333333333,0,0,33.511,0.193333333333333,15.8115863696541,13.2696533248378,15.0572637002072,13.8596575580386,16.2185891901226,13.8153043849658,6.66521644592284,7.61958734194438,7.4373543659846,8.07255625724792,2.65101681152979,4.87239718437194
"117",117,"bray",3,7,0.530899134428546,0.0337928835623737,"AQUE_1",2006,"AQUE",1,658.223,525.366,527.844,1304.85433333333,1132.888,228.600333333333,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,16.4036309215449,13.5644194191344,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602,1.93088181813558,5.91984206438065
"118",118,"bray",4,7,0.626325932778292,0.0447531673300853,"AQUE_2",2006,"AQUE",2,1065.40866666667,340.515,560.230333333333,1293.034,803.842,111.738,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,16.4036309215449,13.5644194191344,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602,1.93088181813558,5.91984206438065
"119",119,"bray",5,7,0.842958619374523,0.0530936684676024,"AQUE_3",2006,"AQUE",3,402.518666666667,83.237,659.41,1124.24,1506.914,45.6743333333333,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,16.4036309215449,13.5644194191344,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602,1.93088181813558,5.91984206438065
"120",120,"bray",6,7,0.589579417992821,0.0355751349749963,"AQUE_4",2006,"AQUE",4,412.942,247.241333333333,141.611,580.497,544.867666666667,162.967,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,16.4036309215449,13.5644194191344,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602,1.93088181813558,5.91984206438065
"121",121,"bray",7,7,0.631209912767465,0.0700415318618506,"AQUE_5",2006,"AQUE",5,166.474,399.97,550.229,872.367,901.826333333333,0,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,16.4036309215449,13.5644194191344,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602,1.93088181813558,5.91984206438065
"122",122,"bray",8,7,0.667107769761861,0.0367369558976775,"AQUE_6",2006,"AQUE",6,139.449,208.633,582.659,1093.08433333333,794.034,NA,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,16.4036309215449,13.5644194191344,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602,1.93088181813558,5.91984206438065
"123",123,"bray",9,7,0.566023242352583,0.0301395759467414,"BULL_1",2006,"BULL",1,492.821666666667,441.048,37.835,697.438333333333,340.901666666667,8.226,15.735450987164,12.8980619750941,14.9283492923818,13.5410896701787,16.3244572842059,13.4846055707051,2.40079446633657,8.51780033111571,4.38119318087896,6.24214994907379,2.48801986376445,6.97815056641897
"124",124,"bray",10,7,0.68089119512396,0.0780548299436533,"BULL_3",2006,"BULL",3,169.717,151.34,2.162,270.443333333333,217.281,26.3306666666667,15.735450987164,12.8980619750941,14.9283492923818,13.5410896701787,16.3244572842059,13.4846055707051,2.40079446633657,8.51780033111571,4.38119318087896,6.24214994907379,2.48801986376445,6.97815056641897
"125",125,"bray",11,7,0.611563423840069,0.0519100895214584,"BULL_6",2006,"BULL",6,135.705,487.917666666667,31.7793333333333,790.211,54.63,0,15.735450987164,12.8980619750941,14.9283492923818,13.5410896701787,16.3244572842059,13.4846055707051,2.40079446633657,8.51780033111571,4.38119318087896,6.24214994907379,2.48801986376445,6.97815056641897
"126",126,"bray",12,7,0.675565725908975,0.0486346045317982,"GOLB_1",2006,"GOLB",1,146.594,53.1623333333333,140.53,794.499666666667,619.993,963.171,16.6517222126288,13.5242174920359,15.877427123662,14.265664910554,17.1036697749381,14.1221637243736,6.83358307679494,12.0497373739878,5.56620806455613,8.15079991022746,2.13510616620382,6.4339454571406
"127",127,"bray",13,7,0.797393287715868,0.0693087432304056,"GOLB_2",2006,"GOLB",2,246.784,208.712,103.740666666667,1173.08666666667,996.374333333333,548.241666666667,16.6517222126288,13.5242174920359,15.877427123662,14.265664910554,17.1036697749381,14.1221637243736,6.83358307679494,12.0497373739878,5.56620806455613,8.15079991022746,2.13510616620382,6.4339454571406
"128",128,"bray",14,7,0.747240807456968,0.0606923697987405,"IVEE_1",2006,"IVEE",1,303.532333333333,29.187,73.587,96.209,289.672666666667,129.815666666667,15.5708730926896,13.3428451972556,14.7417037690731,13.7841387698367,16.13102371496,13.6106096241458,5.49688190221787,11.8224359353383,4.78779689470927,7.55639779567719,1.98703823486964,6.15245201190313
"129",129,"bray",15,7,0.67935092476707,0.0460637926214909,"IVEE_2",2006,"IVEE",2,442.981333333333,953.442,339.556666666667,245.711333333333,102.695,211.576666666667,15.5708730926896,13.3428451972556,14.7417037690731,13.7841387698367,16.13102371496,13.6106096241458,5.49688190221787,11.8224359353383,4.78779689470927,7.55639779567719,1.98703823486964,6.15245201190313
"130",130,"bray",21,7,0.477166093212387,0.0234005097303874,"MOHK_1",2006,"MOHK",1,555.931333333333,60.64,1101.22933333333,888.563333333333,340.515,1109.07066666667,16.4147821331952,13.5842493483927,15.7391101250786,13.5576398780459,16.8153606170494,14.0593456719818,6.66521644592284,7.61958734194438,7.4373543659846,8.07255625724792,2.65101681152979,4.87239718437194
"131",131,"bray",22,7,0.580321336224021,0.00897491875246505,"MOHK_2",2006,"MOHK",2,448.773,409.356,423.417333333333,1721.83766666667,1576.098,661.782,16.4147821331952,13.5842493483927,15.7391101250786,13.5576398780459,16.8153606170494,14.0593456719818,6.66521644592284,7.61958734194438,7.4373543659846,8.07255625724792,2.65101681152979,4.87239718437194
"132",132,"bray",23,7,0.715524204111314,0.00898311265835796,"NAPL_1",2006,"NAPL",1,488.075666666667,1050.204,745.010666666667,773.380666666667,51.888,0,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"133",133,"bray",24,7,0.536714762338056,0.0361816513983586,"NAPL_2",2006,"NAPL",2,940.048,663.688333333333,800.686333333333,1136.98333333333,84.5113333333333,0,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"134",134,"bray",25,7,0.632295604684888,0.0272366913701585,"NAPL_3",2006,"NAPL",3,72.427,225.893666666667,488.005,394.257333333333,7.76033333333333,0,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"135",135,"bray",26,7,0.808885405494596,0.0161230176042599,"NAPL_4",2006,"NAPL",4,0,299.437,176.246666666667,434.14,0.193333333333333,0,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"136",136,"bray",27,7,0.479036510809524,0.0155889571194478,"NAPL_5",2006,"NAPL",5,28.0706666666667,451.049333333333,144.511,1027.53,59.7273333333333,2.35533333333333,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"137",137,"bray",28,7,0.461917808219178,0.0074483830151977,"NAPL_6",2006,"NAPL",6,24.1333333333333,334.266,275.039666666667,293.302333333333,0.386666666666667,0,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"138",138,"bray",29,7,0.701228726609141,0.0169589154261311,"NAPL_7",2006,"NAPL",7,175.315333333333,734.658,808.904,595.595666666667,74.9756666666667,0,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"139",139,"bray",30,7,0.60903408343203,0.0131826404233352,"NAPL_8",2006,"NAPL",8,14.633,373.489666666667,322.296,292.142333333333,16.4083333333333,0.386666666666667,16.1193168316832,13.1281068239066,15.4227775563653,13.9950057893823,16.6590025188917,13.7116821460563,5.01981588204701,12.7512996991476,5.25842760006586,6.86049910386403,1.89531763394674,6.02368195851644
"140",140,"bray",31,7,0.544953057653441,0.023452142285945,"SCDI_2",2006,"SCDI",2,0.193333333333333,0,6.486,NA,NA,NA,16.8345297029703,13.2849845431646,15.8404207678582,13.8369995419148,17.3504336151737,14.595688844086,5.6323993007342,7.5125953356425,3.21673598885536,7.16565191745757,1.45816145340602,5.6511680483818
"141",141,"bray",32,7,0.595961956918786,0.00997322223483236,"SCDI_3",2006,"SCDI",3,0,0.193333333333333,NA,NA,NA,NA,16.8345297029703,13.2849845431646,15.8404207678582,13.8369995419148,17.3504336151737,14.595688844086,5.6323993007342,7.5125953356425,3.21673598885536,7.16565191745757,1.45816145340602,5.6511680483818
"142",142,"bray",33,7,0.595243403939056,0.0380942438105108,"SCTW_2",2006,"SCTW",2,0,0,0,NA,NA,NA,17.2752688079203,13.491887054735,16.2475926672039,14.0468300503894,17.8196940674256,14.6314919354839,3.85036239027977,5.34244475762049,3.11112901568413,5.45533983906109,1.27691152691841,3.53843061129252
"143",143,"bray",34,7,0.582793297773799,0.0149542851813667,"SCTW_3",2006,"SCTW",3,36.754,2.162,0,NA,NA,NA,17.2752688079203,13.491887054735,16.2475926672039,14.0468300503894,17.8196940674256,14.6314919354839,3.85036239027977,5.34244475762049,3.11112901568413,5.45533983906109,1.27691152691841,3.53843061129252
"144",144,"bray",1,8,0.800530770065766,0.0124101718609128,"ABUR_1",2007,"ABUR",1,107.484666666667,14.053,312.188666666667,76.7946666666667,54.208,736.161,14.9967020664249,12.9346527174857,15.8115863696541,13.2696533248378,15.0572637002072,13.8596575580386,5.80227086941402,4.55949854850769,6.66521644592284,7.61958734194438,7.4373543659846,8.07255625724792
"145",145,"bray",2,8,0.706682897139379,0.0318446341690848,"ABUR_2",2007,"ABUR",2,1.74,2.742,41.3503333333333,0,0,33.511,14.9967020664249,12.9346527174857,15.8115863696541,13.2696533248378,15.0572637002072,13.8596575580386,5.80227086941402,4.55949854850769,6.66521644592284,7.61958734194438,7.4373543659846,8.07255625724792
"146",146,"bray",3,8,0.583844535651765,0.010756977373552,"AQUE_1",2007,"AQUE",1,883.177,658.223,525.366,527.844,1304.85433333333,1132.888,15.4516350083463,12.9821189139119,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,3.03829262653987,5.98952261606852,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602
"147",147,"bray",4,8,0.564978902953586,0.0563302991389082,"AQUE_2",2007,"AQUE",2,426.995,1065.40866666667,340.515,560.230333333333,1293.034,803.842,15.4516350083463,12.9821189139119,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,3.03829262653987,5.98952261606852,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602
"148",148,"bray",5,8,0.769880174291939,0.0301550653295212,"AQUE_3",2007,"AQUE",3,913.445,402.518666666667,83.237,659.41,1124.24,1506.914,15.4516350083463,12.9821189139119,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,3.03829262653987,5.98952261606852,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602
"149",149,"bray",6,8,0.661287402325138,0.0132809807545788,"AQUE_4",2007,"AQUE",4,337.272,412.942,247.241333333333,141.611,580.497,544.867666666667,15.4516350083463,12.9821189139119,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,3.03829262653987,5.98952261606852,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602
"150",150,"bray",7,8,0.504128428801936,0.0382902450540697,"AQUE_5",2007,"AQUE",5,229.172,166.474,399.97,550.229,872.367,901.826333333333,15.4516350083463,12.9821189139119,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,3.03829262653987,5.98952261606852,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602
"151",151,"bray",8,8,0.520951960817582,0.00949953522263696,"AQUE_6",2007,"AQUE",6,44.321,139.449,208.633,582.659,1093.08433333333,794.034,15.4516350083463,12.9821189139119,16.3301407356243,13.1480524181871,15.419953951534,13.7902536646816,3.03829262653987,5.98952261606852,3.38615496953328,11.1628628969192,5.38897540171941,9.03541028499602
"152",152,"bray",9,8,0.834877810361681,0.0395146609157509,"BULL_1",2007,"BULL",1,552.47,492.821666666667,441.048,37.835,697.438333333333,340.901666666667,14.7377234789616,12.7189993052741,15.735450987164,12.8980619750941,14.9283492923818,13.5410896701787,2.18397438526154,3.83327805995941,2.40079446633657,8.51780033111571,4.38119318087896,6.24214994907379
"153",153,"bray",10,8,0.760602057842047,0.0197320085022775,"BULL_3",2007,"BULL",3,274.767333333333,169.717,151.34,2.162,270.443333333333,217.281,14.7377234789616,12.7189993052741,15.735450987164,12.8980619750941,14.9283492923818,13.5410896701787,2.18397438526154,3.83327805995941,2.40079446633657,8.51780033111571,4.38119318087896,6.24214994907379
"154",154,"bray",11,8,0.742637516222422,0.0322858005881157,"BULL_6",2007,"BULL",6,593.469,135.705,487.917666666667,31.7793333333333,790.211,54.63,14.7377234789616,12.7189993052741,15.735450987164,12.8980619750941,14.9283492923818,13.5410896701787,2.18397438526154,3.83327805995941,2.40079446633657,8.51780033111571,4.38119318087896,6.24214994907379
"155",155,"bray",12,8,0.659210631017745,0.0869891465151582,"GOLB_1",2007,"GOLB",1,820.479,146.594,53.1623333333333,140.53,794.499666666667,619.993,15.9661448799862,13.2648810281943,16.6517222126288,13.5242174920359,15.877427123662,14.265664910554,3.40426500638326,6.29936210314432,6.83358307679494,12.0497373739878,5.56620806455613,8.15079991022746
